start	filename	destination	result
	/cos2sgw1_20220831150918_22853.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831150918_22853.xml.gz	true
	/cos2sgw1_20220831151034_22854.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831151034_22854.xml.gz	true
	/cos2sgw1_20220831152418_22855.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831152418_22855.xml.gz	true
	/cos2sgw1_20220831152534_22856.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831152534_22856.xml.gz	true
	/cos2sgw1_20220831153918_22857.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831153918_22857.xml.gz	true
	/cos2sgw1_20220831154034_22858.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831154034_22858.xml.gz	true
	/cos2sgw1_20220831155418_22859.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831155418_22859.xml.gz	true
	/cos2sgw1_20220831155534_22860.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831155534_22860.xml.gz	true
	/cos2sgw1_20220831160918_22861.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831160918_22861.xml.gz	true
	/cos2sgw1_20220831161034_22862.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831161034_22862.xml.gz	true
	/cos2sgw1_20220831162418_22863.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831162418_22863.xml.gz	true
	/cos2sgw1_20220831162534_22864.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831162534_22864.xml.gz	true
	/cos2sgw1_20220831163918_22865.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831163918_22865.xml.gz	true
	/cos2sgw1_20220831164034_22866.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831164034_22866.xml.gz	true
	/cos2sgw1_20220831165418_22867.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831165418_22867.xml.gz	true
	/cos2sgw1_20220831165534_22868.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831165534_22868.xml.gz	true
	/cos2sgw1_20220831170918_22869.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831170918_22869.xml.gz	true
	/cos2sgw1_20220831171034_22870.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831171034_22870.xml.gz	true
	/cos2sgw1_20220831172418_22871.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831172418_22871.xml.gz	true
	/cos2sgw1_20220831172534_22872.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831172534_22872.xml.gz	true
	/cos2sgw1_20220831173918_22873.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831173918_22873.xml.gz	true
	/cos2sgw1_20220831174034_22874.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831174034_22874.xml.gz	true
	/cos2sgw1_20220831175418_22875.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831175418_22875.xml.gz	true
	/cos2sgw1_20220831175534_22876.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831175534_22876.xml.gz	true
	/cos2sgw1_20220831180918_22877.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831180918_22877.xml.gz	true
	/cos2sgw1_20220831181034_22878.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831181034_22878.xml.gz	true
	/cos2sgw1_20220831182418_22879.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831182418_22879.xml.gz	true
	/cos2sgw1_20220831182534_22880.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831182534_22880.xml.gz	true
	/cos2sgw1_20220831183918_22881.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831183918_22881.xml.gz	true
	/cos2sgw1_20220831184034_22882.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831184034_22882.xml.gz	true
	/cos2sgw1_20220831185418_22883.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831185418_22883.xml.gz	true
	/cos2sgw1_20220831185534_22884.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831185534_22884.xml.gz	true
	/cos2sgw1_20220831190918_22885.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831190918_22885.xml.gz	true
	/cos2sgw1_20220831191034_22886.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831191034_22886.xml.gz	true
	/cos2sgw1_20220831192418_22887.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831192418_22887.xml.gz	true
	/cos2sgw1_20220831192534_22888.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831192534_22888.xml.gz	true
	/cos2sgw1_20220831193918_22889.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831193918_22889.xml.gz	true
	/cos2sgw1_20220831194034_22890.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831194034_22890.xml.gz	true
	/cos2sgw1_20220831195418_22891.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831195418_22891.xml.gz	true
	/cos2sgw1_20220831195534_22892.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831195534_22892.xml.gz	true
	/cos2sgw1_20220831200918_22893.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831200918_22893.xml.gz	true
	/cos2sgw1_20220831201034_22894.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831201034_22894.xml.gz	true
	/cos2sgw1_20220831202418_22895.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831202418_22895.xml.gz	true
	/cos2sgw1_20220831202534_22896.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831202534_22896.xml.gz	true
	/cos2sgw1_20220831203918_22897.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831203918_22897.xml.gz	true
	/cos2sgw1_20220831204034_22898.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831204034_22898.xml.gz	true
	/cos2sgw1_20220831205418_22899.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831205418_22899.xml.gz	true
	/cos2sgw1_20220831205534_22900.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831205534_22900.xml.gz	true
	/cos2sgw1_20220831210918_22901.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831210918_22901.xml.gz	true
	/cos2sgw1_20220831211034_22902.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831211034_22902.xml.gz	true
	/cos2sgw1_20220831212418_22903.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831212418_22903.xml.gz	true
	/cos2sgw1_20220831212534_22904.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831212534_22904.xml.gz	true
	/cos2sgw1_20220831213918_22905.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831213918_22905.xml.gz	true
	/cos2sgw1_20220831214034_22906.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831214034_22906.xml.gz	true
	/cos2sgw1_20220831215418_22907.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831215418_22907.xml.gz	true
	/cos2sgw1_20220831215534_22908.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831215534_22908.xml.gz	true
	/cos2sgw1_20220831220918_22909.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831220918_22909.xml.gz	true
	/cos2sgw1_20220831221034_22910.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831221034_22910.xml.gz	true
	/cos2sgw1_20220831222418_22911.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831222418_22911.xml.gz	true
	/cos2sgw1_20220831222534_22912.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831222534_22912.xml.gz	true
	/cos2sgw1_20220831223918_22913.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831223918_22913.xml.gz	true
	/cos2sgw1_20220831224034_22914.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831224034_22914.xml.gz	true
	/cos2sgw1_20220831225418_22915.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831225418_22915.xml.gz	true
	/cos2sgw1_20220831225534_22916.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831225534_22916.xml.gz	true
	/cos2sgw1_20220831230918_22917.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831230918_22917.xml.gz	true
	/cos2sgw1_20220831231034_22918.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831231034_22918.xml.gz	true
	/cos2sgw1_20220831232418_22919.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831232418_22919.xml.gz	true
	/cos2sgw1_20220831232534_22920.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831232534_22920.xml.gz	true
	/cos2sgw1_20220831233918_22921.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831233918_22921.xml.gz	true
	/cos2sgw1_20220831234034_22922.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831234034_22922.xml.gz	true
	/cos2sgw1_20220831235418_22923.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831235418_22923.xml.gz	true
	/cos2sgw1_20220831235534_22924.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220831235534_22924.xml.gz	true
	/cos2sgw1_20220901000918_22925.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901000918_22925.xml.gz	true
	/cos2sgw1_20220901001034_22926.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901001034_22926.xml.gz	true
	/cos2sgw1_20220901002418_22927.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901002418_22927.xml.gz	true
	/cos2sgw1_20220901002534_22928.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901002534_22928.xml.gz	true
	/cos2sgw1_20220901003918_22929.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901003918_22929.xml.gz	true
	/cos2sgw1_20220901004034_22930.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901004034_22930.xml.gz	true
	/cos2sgw1_20220901005418_22931.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901005418_22931.xml.gz	true
	/cos2sgw1_20220901005534_22932.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901005534_22932.xml.gz	true
	/cos2sgw1_20220901010918_22933.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901010918_22933.xml.gz	true
	/cos2sgw1_20220901011034_22934.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901011034_22934.xml.gz	true
	/cos2sgw1_20220901012418_22935.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901012418_22935.xml.gz	true
	/cos2sgw1_20220901012534_22936.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901012534_22936.xml.gz	true
	/cos2sgw1_20220901013918_22937.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901013918_22937.xml.gz	true
	/cos2sgw1_20220901014034_22938.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901014034_22938.xml.gz	true
	/cos2sgw1_20220901015418_22939.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901015418_22939.xml.gz	true
	/cos2sgw1_20220901015534_22940.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901015534_22940.xml.gz	true
	/cos2sgw1_20220901020918_22941.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901020918_22941.xml.gz	true
	/cos2sgw1_20220901021034_22942.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901021034_22942.xml.gz	true
	/cos2sgw1_20220901022418_22943.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901022418_22943.xml.gz	true
	/cos2sgw1_20220901022534_22944.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901022534_22944.xml.gz	true
	/cos2sgw1_20220901023918_22945.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901023918_22945.xml.gz	true
	/cos2sgw1_20220901024034_22946.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901024034_22946.xml.gz	true
	/cos2sgw1_20220901025418_22947.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901025418_22947.xml.gz	true
	/cos2sgw1_20220901025534_22948.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901025534_22948.xml.gz	true
	/cos2sgw1_20220901030918_22949.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901030918_22949.xml.gz	true
	/cos2sgw1_20220901031034_22950.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901031034_22950.xml.gz	true
	/cos2sgw1_20220901032418_22951.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901032418_22951.xml.gz	true
	/cos2sgw1_20220901032534_22952.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901032534_22952.xml.gz	true
	/cos2sgw1_20220901033918_22953.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901033918_22953.xml.gz	true
	/cos2sgw1_20220901034034_22954.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901034034_22954.xml.gz	true
	/cos2sgw1_20220901035418_22955.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901035418_22955.xml.gz	true
	/cos2sgw1_20220901035534_22956.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901035534_22956.xml.gz	true
	/cos2sgw1_20220901040918_22957.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901040918_22957.xml.gz	true
	/cos2sgw1_20220901041034_22958.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901041034_22958.xml.gz	true
	/cos2sgw1_20220901042418_22959.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901042418_22959.xml.gz	true
	/cos2sgw1_20220901042534_22960.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901042534_22960.xml.gz	true
	/cos2sgw1_20220901043918_22961.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901043918_22961.xml.gz	true
	/cos2sgw1_20220901044034_22962.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901044034_22962.xml.gz	true
	/cos2sgw1_20220901045418_22963.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901045418_22963.xml.gz	true
	/cos2sgw1_20220901045534_22964.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901045534_22964.xml.gz	true
	/cos2sgw1_20220901050918_22965.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901050918_22965.xml.gz	true
	/cos2sgw1_20220901051034_22966.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901051034_22966.xml.gz	true
	/cos2sgw1_20220901052418_22967.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901052418_22967.xml.gz	true
	/cos2sgw1_20220901052534_22968.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901052534_22968.xml.gz	true
	/cos2sgw1_20220901053918_22969.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901053918_22969.xml.gz	true
	/cos2sgw1_20220901054034_22970.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901054034_22970.xml.gz	true
	/cos2sgw1_20220901055418_22971.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901055418_22971.xml.gz	true
	/cos2sgw1_20220901055534_22972.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901055534_22972.xml.gz	true
	/cos2sgw1_20220901060918_22973.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901060918_22973.xml.gz	true
	/cos2sgw1_20220901061034_22974.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901061034_22974.xml.gz	true
	/cos2sgw1_20220901062418_22975.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901062418_22975.xml.gz	true
	/cos2sgw1_20220901062534_22976.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901062534_22976.xml.gz	true
	/cos2sgw1_20220901063918_22977.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901063918_22977.xml.gz	true
	/cos2sgw1_20220901064034_22978.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901064034_22978.xml.gz	true
	/cos2sgw1_20220901065418_22979.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901065418_22979.xml.gz	true
	/cos2sgw1_20220901065534_22980.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901065534_22980.xml.gz	true
	/cos2sgw1_20220901070918_22981.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901070918_22981.xml.gz	true
	/cos2sgw1_20220901071034_22982.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901071034_22982.xml.gz	true
	/cos2sgw1_20220901072418_22983.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901072418_22983.xml.gz	true
	/cos2sgw1_20220901072534_22984.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901072534_22984.xml.gz	true
	/cos2sgw1_20220901073918_22985.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901073918_22985.xml.gz	true
	/cos2sgw1_20220901074034_22986.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901074034_22986.xml.gz	true
	/cos2sgw1_20220901075418_22987.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901075418_22987.xml.gz	true
	/cos2sgw1_20220901075534_22988.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901075534_22988.xml.gz	true
	/cos2sgw1_20220901080918_22989.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901080918_22989.xml.gz	true
	/cos2sgw1_20220901081034_22990.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901081034_22990.xml.gz	true
	/cos2sgw1_20220901082418_22991.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901082418_22991.xml.gz	true
	/cos2sgw1_20220901082534_22992.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901082534_22992.xml.gz	true
	/cos2sgw1_20220901083918_22993.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901083918_22993.xml.gz	true
	/cos2sgw1_20220901084034_22994.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901084034_22994.xml.gz	true
	/cos2sgw1_20220901085418_22995.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901085418_22995.xml.gz	true
	/cos2sgw1_20220901085534_22996.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901085534_22996.xml.gz	true
	/cos2sgw1_20220901090918_22997.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901090918_22997.xml.gz	true
	/cos2sgw1_20220901091034_22998.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901091034_22998.xml.gz	true
	/cos2sgw1_20220901092418_22999.xml.gz	V:\Sisula\sftp\gz\cos2sgw1_20220901092418_22999.xml.gz	true
